row_name,k,ratio_Time_sta,Cind,Distribution,ratio_the_dyn_YD_sta,ratio_YD_dyn_YD_sta
11684,2,1.026161622,1.016227255,Gamma,1.000402535,0.999929291
11685,2,1.014878751,1.016227255,Gamma,1.000402535,0.999929291
11686,2,0.992833625,1.016227255,Gamma,1.000402535,0.999929291
11687,2,1.017995802,1.016227255,Gamma,1.000402535,0.999929291
11688,2,0.995758847,1.016227255,Gamma,1.000402535,0.999929291
11689,2,1.030899948,1.016227255,Gamma,1.000402535,0.999929291
11690,2,1.008728997,1.016227255,Gamma,1.000402535,0.999929291
11691,2,1.01957858,1.016227255,Gamma,1.000402535,0.999929291
11692,2,1.032262075,1.016227255,Gamma,1.000402535,0.999929291
11693,2,1.006146957,1.016227255,Gamma,1.000402535,0.999929291
11694,2,1.013626772,1.016227255,Gamma,1.000402535,0.999929291
11695,2,1.003727105,1.016227255,Gamma,1.000402535,0.999929291
11696,2,1.0186236,1.016227255,Gamma,1.000402535,0.999929291
11697,2,1.012229378,1.016227255,Gamma,1.000402535,0.999929291
11698,2,1.035719778,1.016227255,Gamma,1.000402535,0.999929291
11699,2,1.011462473,1.016227255,Gamma,1.000402535,0.999929291
11700,2,0.986888305,1.016227255,Gamma,1.000402535,0.999929291
11701,2,1.02431596,1.016227255,Gamma,1.000402535,0.999929291
11702,2,1.026703145,1.016227255,Gamma,1.000402535,0.999929291
11703,2,1.017159697,1.016227255,Gamma,1.000402535,0.999929291
11704,2,1.008668027,1.016227255,Gamma,1.000402535,0.999929291
11705,2,1.023595387,1.016227255,Gamma,1.000402535,0.999929291
11706,2,1.015142125,1.016227255,Gamma,1.000402535,0.999929291
11707,2,1.019445437,1.016227255,Gamma,1.000402535,0.999929291
11708,2,1.003720238,1.016227255,Gamma,1.000402535,0.999929291
11709,2,1.015642407,1.016227255,Gamma,1.000402535,0.999929291
11710,2,1.021123458,1.016227255,Gamma,1.000402535,0.999929291
11711,2,0.993898557,1.016227255,Gamma,1.000402535,0.999929291
11712,2,1.002524589,1.016227255,Gamma,1.000402535,0.999929291
11713,2,1.020325239,1.016227255,Gamma,1.000402535,0.999929291
11714,2,1.016557988,1.016227255,Gamma,1.000402535,0.999929291
11715,2,1.023903106,1.016227255,Gamma,1.000402535,0.999929291
11716,2,1.018315889,1.016227255,Gamma,1.000402535,0.999929291
11717,2,1.005222444,1.016227255,Gamma,1.000402535,0.999929291
11718,2,1.023050157,1.016227255,Gamma,1.000402535,0.999929291
11719,2,1.016024946,1.016227255,Gamma,1.000402535,0.999929291
11720,2,1.021810347,1.016227255,Gamma,1.000402535,0.999929291
11721,2,1.025623028,1.016227255,Gamma,1.000402535,0.999929291
11722,2,1.013559439,1.016227255,Gamma,1.000402535,0.999929291
11723,2,1.027707573,1.016227255,Gamma,1.000402535,0.999929291
11724,2,1.025773666,1.016227255,Gamma,1.000402535,0.999929291
11725,2,1.022977398,1.016227255,Gamma,1.000402535,0.999929291
11726,2,0.997720681,1.016227255,Gamma,1.000402535,0.999929291
11727,2,1.024247415,1.016227255,Gamma,1.000402535,0.999929291
11728,2,1.021771675,1.016227255,Gamma,1.000402535,0.999929291
11729,2,1.036097427,1.016227255,Gamma,1.000402535,0.999929291
11730,2,1.006836617,1.016227255,Gamma,1.000402535,0.999929291
11731,2,0.999910904,1.016227255,Gamma,1.000402535,0.999929291
11732,2,1.005914099,1.016227255,Gamma,1.000402535,0.999929291
11733,2,1.041673752,1.016227255,Gamma,1.000402535,0.999929291
11734,2,1.015838546,1.016227255,Gamma,1.000402535,0.999929291
11735,2,1.014245307,1.016227255,Gamma,1.000402535,0.999929291
11736,2,1.027801418,1.016227255,Gamma,1.000402535,0.999929291
11737,2,1.023983998,1.016227255,Gamma,1.000402535,0.999929291
11738,2,1.017212719,1.016227255,Gamma,1.000402535,0.999929291
11739,2,1.024974579,1.016227255,Gamma,1.000402535,0.999929291
11740,2,1.027224635,1.016227255,Gamma,1.000402535,0.999929291
11741,2,1.004491402,1.016227255,Gamma,1.000402535,0.999929291
11742,2,1.032263315,1.016227255,Gamma,1.000402535,0.999929291
11743,2,1.010682103,1.016227255,Gamma,1.000402535,0.999929291
11744,2,1.025667053,1.016227255,Gamma,1.000402535,0.999929291
11745,2,1.00397791,1.016227255,Gamma,1.000402535,0.999929291
11746,2,1.019311503,1.016227255,Gamma,1.000402535,0.999929291
11747,2,1.009402556,1.016227255,Gamma,1.000402535,0.999929291
11748,2,1.019864358,1.016227255,Gamma,1.000402535,0.999929291
11749,2,1.032451901,1.016227255,Gamma,1.000402535,0.999929291
11750,2,0.993858659,1.016227255,Gamma,1.000402535,0.999929291
11751,2,1.036768277,1.016227255,Gamma,1.000402535,0.999929291
11752,2,0.994609772,1.016227255,Gamma,1.000402535,0.999929291
11753,2,1.01021233,1.016227255,Gamma,1.000402535,0.999929291
11754,2,1.029737399,1.016227255,Gamma,1.000402535,0.999929291
11755,2,1.012812853,1.016227255,Gamma,1.000402535,0.999929291
11756,2,1.020655187,1.016227255,Gamma,1.000402535,0.999929291
11757,2,1.002594276,1.016227255,Gamma,1.000402535,0.999929291
11758,2,1.007217898,1.016227255,Gamma,1.000402535,0.999929291
11759,2,1.008948452,1.016227255,Gamma,1.000402535,0.999929291
11760,2,1.015095083,1.016227255,Gamma,1.000402535,0.999929291
11761,2,1.038731433,1.016227255,Gamma,1.000402535,0.999929291
11762,2,1.016333307,1.016227255,Gamma,1.000402535,0.999929291
11763,2,1.012755117,1.016227255,Gamma,1.000402535,0.999929291
11764,2,1.025900927,1.016227255,Gamma,1.000402535,0.999929291
11765,2,1.006769582,1.016227255,Gamma,1.000402535,0.999929291
11766,2,1.026357036,1.016227255,Gamma,1.000402535,0.999929291
11767,2,1.028833457,1.016227255,Gamma,1.000402535,0.999929291
11768,2,1.014444623,1.016227255,Gamma,1.000402535,0.999929291
11769,2,1.014367362,1.016227255,Gamma,1.000402535,0.999929291
11770,2,1.027922058,1.016227255,Gamma,1.000402535,0.999929291
11771,2,0.997134457,1.016227255,Gamma,1.000402535,0.999929291
11772,2,1.011615534,1.016227255,Gamma,1.000402535,0.999929291
11773,2,1.015758186,1.016227255,Gamma,1.000402535,0.999929291
11774,2,1.023172564,1.016227255,Gamma,1.000402535,0.999929291
11775,2,1.033309005,1.016227255,Gamma,1.000402535,0.999929291
11776,2,1.01959854,1.016227255,Gamma,1.000402535,0.999929291
11777,2,1.011952131,1.016227255,Gamma,1.000402535,0.999929291
11778,2,1.010973178,1.016227255,Gamma,1.000402535,0.999929291
11779,2,1.055659055,1.016227255,Gamma,1.000402535,0.999929291
11780,2,1.031350604,1.016227255,Gamma,1.000402535,0.999929291
11781,2,1.030967147,1.016227255,Gamma,1.000402535,0.999929291
11782,2,1.019148768,1.016227255,Gamma,1.000402535,0.999929291
11783,2,1.002891742,1.016227255,Gamma,1.000402535,0.999929291
11784,2,1.002602921,1.016227255,Gamma,1.000402535,0.999929291
11785,2,1.015489504,1.016227255,Gamma,1.000402535,0.999929291
11786,2,1.014794134,1.016227255,Gamma,1.000402535,0.999929291
11787,2,1.012485142,1.016227255,Gamma,1.000402535,0.999929291
11788,2,1.039712705,1.016227255,Gamma,1.000402535,0.999929291
11789,2,1.028299623,1.016227255,Gamma,1.000402535,0.999929291
11790,2,1.023566145,1.016227255,Gamma,1.000402535,0.999929291
11791,2,1.017160959,1.016227255,Gamma,1.000402535,0.999929291
11792,2,1.009130273,1.016227255,Gamma,1.000402535,0.999929291
11793,2,1.010593284,1.016227255,Gamma,1.000402535,0.999929291
11794,2,1.032319919,1.016227255,Gamma,1.000402535,0.999929291
11795,2,1.019110236,1.016227255,Gamma,1.000402535,0.999929291
11796,2,1.016718399,1.016227255,Gamma,1.000402535,0.999929291
11797,2,1.003773957,1.016227255,Gamma,1.000402535,0.999929291
11798,2,1.017890066,1.016227255,Gamma,1.000402535,0.999929291
11799,2,0.995336701,1.016227255,Gamma,1.000402535,0.999929291
11800,2,1.028079733,1.016227255,Gamma,1.000402535,0.999929291
11801,2,1.016088794,1.016227255,Gamma,1.000402535,0.999929291
11802,2,1.022461637,1.016227255,Gamma,1.000402535,0.999929291
11803,2,1.025506362,1.016227255,Gamma,1.000402535,0.999929291
11804,2,1.020013154,1.016227255,Gamma,1.000402535,0.999929291
11805,2,1.017936417,1.016227255,Gamma,1.000402535,0.999929291
11806,2,1.033102596,1.016227255,Gamma,1.000402535,0.999929291
11807,2,1.012117033,1.016227255,Gamma,1.000402535,0.999929291
11808,2,1.011993331,1.016227255,Gamma,1.000402535,0.999929291
11809,2,1.016771426,1.016227255,Gamma,1.000402535,0.999929291
11810,2,1.004363084,1.016227255,Gamma,1.000402535,0.999929291
11811,2,1.013926937,1.016227255,Gamma,1.000402535,0.999929291
11812,2,1.002765426,1.016227255,Gamma,1.000402535,0.999929291
11813,2,1.021066297,1.016227255,Gamma,1.000402535,0.999929291
11814,2,1.027492109,1.016227255,Gamma,1.000402535,0.999929291
11815,2,1.033176804,1.016227255,Gamma,1.000402535,0.999929291
11816,2,1.029003827,1.016227255,Gamma,1.000402535,0.999929291
11817,2,1.003420041,1.016227255,Gamma,1.000402535,0.999929291
11818,2,1.015239085,1.016227255,Gamma,1.000402535,0.999929291
11819,2,1.016531928,1.016227255,Gamma,1.000402535,0.999929291
11820,2,1.00331551,1.016227255,Gamma,1.000402535,0.999929291
11821,2,1.012473824,1.016227255,Gamma,1.000402535,0.999929291
11822,2,1.013457525,1.016227255,Gamma,1.000402535,0.999929291
11823,2,1.015898389,1.016227255,Gamma,1.000402535,0.999929291
11824,2,1.006810627,1.016227255,Gamma,1.000402535,0.999929291
11825,2,1.041203292,1.016227255,Gamma,1.000402535,0.999929291
11826,2,1.013322094,1.016227255,Gamma,1.000402535,0.999929291
11827,2,0.992681494,1.016227255,Gamma,1.000402535,0.999929291
11828,2,1.002086367,1.016227255,Gamma,1.000402535,0.999929291
11829,2,1.0259544,1.016227255,Gamma,1.000402535,0.999929291
11830,2,1.018108079,1.016227255,Gamma,1.000402535,0.999929291
11831,2,0.990121962,1.016227255,Gamma,1.000402535,0.999929291
11832,2,1.027432108,1.016227255,Gamma,1.000402535,0.999929291
11833,2,1.009870612,1.016227255,Gamma,1.000402535,0.999929291
11834,2,1.038302521,1.016227255,Gamma,1.000402535,0.999929291
11835,2,1.011980694,1.016227255,Gamma,1.000402535,0.999929291
11836,2,1.027554397,1.016227255,Gamma,1.000402535,0.999929291
11837,2,1.019505484,1.016227255,Gamma,1.000402535,0.999929291
11838,2,1.006322591,1.016227255,Gamma,1.000402535,0.999929291
11839,2,1.013735577,1.016227255,Gamma,1.000402535,0.999929291
11840,2,1.019150022,1.016227255,Gamma,1.000402535,0.999929291
11841,2,1.010218277,1.016227255,Gamma,1.000402535,0.999929291
11842,2,1.016756454,1.016227255,Gamma,1.000402535,0.999929291
11843,2,1.006296071,1.016227255,Gamma,1.000402535,0.999929291
11844,2,1.020064987,1.016227255,Gamma,1.000402535,0.999929291
11845,2,1.012701346,1.016227255,Gamma,1.000402535,0.999929291
11846,2,1.026887841,1.016227255,Gamma,1.000402535,0.999929291
11847,2,1.012540431,1.016227255,Gamma,1.000402535,0.999929291
11848,2,1.01222634,1.016227255,Gamma,1.000402535,0.999929291
11849,2,1.020670647,1.016227255,Gamma,1.000402535,0.999929291
11850,2,0.990512875,1.016227255,Gamma,1.000402535,0.999929291
11851,2,1.023569924,1.016227255,Gamma,1.000402535,0.999929291
11852,2,1.02070746,1.016227255,Gamma,1.000402535,0.999929291
11853,2,1.038940361,1.016227255,Gamma,1.000402535,0.999929291
11854,2,1.014580215,1.016227255,Gamma,1.000402535,0.999929291
11855,2,1.007442015,1.016227255,Gamma,1.000402535,0.999929291
11856,2,1.022635725,1.016227255,Gamma,1.000402535,0.999929291
11857,2,1.013841456,1.016227255,Gamma,1.000402535,0.999929291
11858,2,0.998871721,1.016227255,Gamma,1.000402535,0.999929291
11859,2,1.008995886,1.016227255,Gamma,1.000402535,0.999929291
11860,2,1.005202754,1.016227255,Gamma,1.000402535,0.999929291
11861,2,1.00710536,1.016227255,Gamma,1.000402535,0.999929291
11862,2,1.009098579,1.016227255,Gamma,1.000402535,0.999929291
11863,2,0.994882755,1.016227255,Gamma,1.000402535,0.999929291
11864,2,1.021602702,1.016227255,Gamma,1.000402535,0.999929291
11865,2,0.997017343,1.016227255,Gamma,1.000402535,0.999929291
11866,2,1.007047853,1.016227255,Gamma,1.000402535,0.999929291
11867,2,1.004030811,1.016227255,Gamma,1.000402535,0.999929291
11868,2,1.001077468,1.016227255,Gamma,1.000402535,0.999929291
11869,2,1.023006163,1.016227255,Gamma,1.000402535,0.999929291
11870,2,1.010670033,1.016227255,Gamma,1.000402535,0.999929291
11871,2,1.018297322,1.016227255,Gamma,1.000402535,0.999929291
11872,2,1.00975851,1.016227255,Gamma,1.000402535,0.999929291
11873,2,0.992517934,1.016227255,Gamma,1.000402535,0.999929291
11874,2,1.017400994,1.016227255,Gamma,1.000402535,0.999929291
11875,2,1.020759736,1.016227255,Gamma,1.000402535,0.999929291
11876,2,1.007975809,1.016227255,Gamma,1.000402535,0.999929291
11877,2,1.018535618,1.016227255,Gamma,1.000402535,0.999929291
11878,2,1.034277844,1.016227255,Gamma,1.000402535,0.999929291
11879,2,1.028653651,1.016227255,Gamma,1.000402535,0.999929291
11880,2,1.03465203,1.016227255,Gamma,1.000402535,0.999929291
11881,2,1.022351849,1.016227255,Gamma,1.000402535,0.999929291
11882,2,1.008384226,1.016227255,Gamma,1.000402535,0.999929291
11883,2,1.014480371,1.016227255,Gamma,1.000402535,0.999929291
11884,2,1.013445731,1.016227255,Gamma,1.000402535,0.999929291
11885,2,1.025769268,1.016227255,Gamma,1.000402535,0.999929291
11886,2,1.012127908,1.016227255,Gamma,1.000402535,0.999929291
11887,2,1.01832129,1.016227255,Gamma,1.000402535,0.999929291
11888,2,1.012784142,1.016227255,Gamma,1.000402535,0.999929291
11889,2,1.011191514,1.016227255,Gamma,1.000402535,0.999929291
11890,2,1.033887075,1.016227255,Gamma,1.000402535,0.999929291
11891,2,1.007074239,1.016227255,Gamma,1.000402535,0.999929291
11892,2,1.00306922,1.016227255,Gamma,1.000402535,0.999929291
11893,2,1.032832125,1.016227255,Gamma,1.000402535,0.999929291
11894,2,1.008215941,1.016227255,Gamma,1.000402535,0.999929291
11895,2,1.0468465,1.016227255,Gamma,1.000402535,0.999929291
11896,2,1.048634006,1.016227255,Gamma,1.000402535,0.999929291
11897,2,1.01335153,1.016227255,Gamma,1.000402535,0.999929291
11898,2,1.033723469,1.016227255,Gamma,1.000402535,0.999929291
11899,2,1.014485428,1.016227255,Gamma,1.000402535,0.999929291
11900,2,1.009494899,1.016227255,Gamma,1.000402535,0.999929291
11901,2,1.009303635,1.016227255,Gamma,1.000402535,0.999929291
11902,2,0.987720473,1.016227255,Gamma,1.000402535,0.999929291
11903,2,1.019829104,1.016227255,Gamma,1.000402535,0.999929291
11904,2,0.989132461,1.016227255,Gamma,1.000402535,0.999929291
11905,2,1.01274822,1.016227255,Gamma,1.000402535,0.999929291
11906,2,1.025253181,1.016227255,Gamma,1.000402535,0.999929291
11907,2,1.025263214,1.016227255,Gamma,1.000402535,0.999929291
11908,2,1.029666292,1.016227255,Gamma,1.000402535,0.999929291
11909,2,1.017341382,1.016227255,Gamma,1.000402535,0.999929291
11910,2,1.008052274,1.016227255,Gamma,1.000402535,0.999929291
11911,2,1.016506706,1.016227255,Gamma,1.000402535,0.999929291
11912,2,1.011541333,1.016227255,Gamma,1.000402535,0.999929291
11913,2,0.997852576,1.016227255,Gamma,1.000402535,0.999929291
11914,2,1.001437494,1.016227255,Gamma,1.000402535,0.999929291
11915,2,1.001951515,1.016227255,Gamma,1.000402535,0.999929291
11916,2,1.019666066,1.016227255,Gamma,1.000402535,0.999929291
11917,2,1.015450003,1.016227255,Gamma,1.000402535,0.999929291
11918,2,1.011551038,1.016227255,Gamma,1.000402535,0.999929291
11919,2,1.01351698,1.016227255,Gamma,1.000402535,0.999929291
11920,2,1.026416538,1.016227255,Gamma,1.000402535,0.999929291
11921,2,1.022960287,1.016227255,Gamma,1.000402535,0.999929291
11922,2,1.020254878,1.016227255,Gamma,1.000402535,0.999929291
11923,2,1.010411134,1.016227255,Gamma,1.000402535,0.999929291
11924,2,1.027486307,1.016227255,Gamma,1.000402535,0.999929291
11925,2,1.021690843,1.016227255,Gamma,1.000402535,0.999929291
11926,2,1.031228582,1.016227255,Gamma,1.000402535,0.999929291
11927,2,1.028771101,1.016227255,Gamma,1.000402535,0.999929291
11928,2,1.033009309,1.016227255,Gamma,1.000402535,0.999929291
11929,2,1.009504051,1.016227255,Gamma,1.000402535,0.999929291
11930,2,1.015223027,1.016227255,Gamma,1.000402535,0.999929291
11931,2,1.019548241,1.016227255,Gamma,1.000402535,0.999929291
11932,2,1.023852977,1.016227255,Gamma,1.000402535,0.999929291
11933,2,1.015889649,1.016227255,Gamma,1.000402535,0.999929291
11934,2,1.022001743,1.016227255,Gamma,1.000402535,0.999929291
11935,2,1.002145764,1.016227255,Gamma,1.000402535,0.999929291
11936,2,1.008346046,1.016227255,Gamma,1.000402535,0.999929291
11937,2,1.015401709,1.016227255,Gamma,1.000402535,0.999929291
11938,2,1.023856067,1.016227255,Gamma,1.000402535,0.999929291
11939,2,0.995104502,1.016227255,Gamma,1.000402535,0.999929291
11940,2,1.026198289,1.016227255,Gamma,1.000402535,0.999929291
11941,2,1.03002796,1.016227255,Gamma,1.000402535,0.999929291
11942,2,0.989613447,1.016227255,Gamma,1.000402535,0.999929291
11943,2,0.989902823,1.016227255,Gamma,1.000402535,0.999929291
11944,2,1.021308449,1.016227255,Gamma,1.000402535,0.999929291
11945,2,1.030671034,1.016227255,Gamma,1.000402535,0.999929291
11946,2,1.014448556,1.016227255,Gamma,1.000402535,0.999929291
11947,2,1.018027411,1.016227255,Gamma,1.000402535,0.999929291
11948,2,1.0053644,1.016227255,Gamma,1.000402535,0.999929291
11949,2,1.003563072,1.016227255,Gamma,1.000402535,0.999929291
11950,2,1.022765962,1.016227255,Gamma,1.000402535,0.999929291
11951,2,1.014874438,1.016227255,Gamma,1.000402535,0.999929291
11952,2,1.020909713,1.016227255,Gamma,1.000402535,0.999929291
11953,2,1.006376932,1.016227255,Gamma,1.000402535,0.999929291
11954,2,1.037991274,1.016227255,Gamma,1.000402535,0.999929291
11955,2,1.030837649,1.016227255,Gamma,1.000402535,0.999929291
11956,2,1.010696147,1.016227255,Gamma,1.000402535,0.999929291
11957,2,1.023316472,1.016227255,Gamma,1.000402535,0.999929291
11958,2,1.004749887,1.016227255,Gamma,1.000402535,0.999929291
11959,2,1.018778016,1.016227255,Gamma,1.000402535,0.999929291
11960,2,1.015698119,1.016227255,Gamma,1.000402535,0.999929291
11961,2,1.016026439,1.016227255,Gamma,1.000402535,0.999929291
11962,2,1.014467416,1.016227255,Gamma,1.000402535,0.999929291
11963,2,1.020381258,1.016227255,Gamma,1.000402535,0.999929291
11964,2,1.009890024,1.016227255,Gamma,1.000402535,0.999929291
11965,2,1.001124172,1.016227255,Gamma,1.000402535,0.999929291
11966,2,1.028005886,1.016227255,Gamma,1.000402535,0.999929291
11967,2,1.02760648,1.016227255,Gamma,1.000402535,0.999929291
11968,2,1.008043758,1.016227255,Gamma,1.000402535,0.999929291
11969,2,1.042838129,1.016227255,Gamma,1.000402535,0.999929291
11970,2,0.985292869,1.016227255,Gamma,1.000402535,0.999929291
11971,2,1.00988349,1.016227255,Gamma,1.000402535,0.999929291
11972,2,1.017629185,1.016227255,Gamma,1.000402535,0.999929291
11973,2,1.027784935,1.016227255,Gamma,1.000402535,0.999929291
11974,2,1.018390042,1.016227255,Gamma,1.000402535,0.999929291
11975,2,1.015101995,1.016227255,Gamma,1.000402535,0.999929291
11976,2,1.022389363,1.016227255,Gamma,1.000402535,0.999929291
11977,2,1.001545671,1.016227255,Gamma,1.000402535,0.999929291
11978,2,1.023508841,1.016227255,Gamma,1.000402535,0.999929291
11979,2,1.035894941,1.016227255,Gamma,1.000402535,0.999929291
11980,2,1.008793833,1.016227255,Gamma,1.000402535,0.999929291
11981,2,1.022161219,1.016227255,Gamma,1.000402535,0.999929291
11982,2,1.023788652,1.016227255,Gamma,1.000402535,0.999929291
11983,2,1.004229583,1.016227255,Gamma,1.000402535,0.999929291
11984,2,1.018021634,1.016227255,Gamma,1.000402535,0.999929291
11985,2,1.00263043,1.016227255,Gamma,1.000402535,0.999929291
11986,2,1.029690704,1.016227255,Gamma,1.000402535,0.999929291
11987,2,1.021979273,1.016227255,Gamma,1.000402535,0.999929291
11988,2,1.02929547,1.016227255,Gamma,1.000402535,0.999929291
11989,2,1.028529345,1.016227255,Gamma,1.000402535,0.999929291
11990,2,1.000335496,1.016227255,Gamma,1.000402535,0.999929291
11991,2,0.997425954,1.016227255,Gamma,1.000402535,0.999929291
11992,2,1.02124358,1.016227255,Gamma,1.000402535,0.999929291
11993,2,1.013476442,1.016227255,Gamma,1.000402535,0.999929291
11994,2,1.014970795,1.016227255,Gamma,1.000402535,0.999929291
11995,2,0.998111842,1.016227255,Gamma,1.000402535,0.999929291
11996,2,1.026322733,1.016227255,Gamma,1.000402535,0.999929291
11997,2,1.018862321,1.016227255,Gamma,1.000402535,0.999929291
11998,2,1.023785422,1.016227255,Gamma,1.000402535,0.999929291
11999,2,1.021340875,1.016227255,Gamma,1.000402535,0.999929291
12000,2,1.011838711,1.016227255,Gamma,1.000402535,0.999929291
12001,3,1.020280816,1.004697729,Gamma,1.000402535,0.999929291
12002,3,0.994104792,1.004697729,Gamma,1.000402535,0.999929291
12003,3,1.001811135,1.004697729,Gamma,1.000402535,0.999929291
12004,3,0.980524109,1.004697729,Gamma,1.000402535,0.999929291
12005,3,1.001676155,1.004697729,Gamma,1.000402535,0.999929291
12006,3,0.995905653,1.004697729,Gamma,1.000402535,0.999929291
12007,3,0.986861351,1.004697729,Gamma,1.000402535,0.999929291
12008,3,1.021522771,1.004697729,Gamma,1.000402535,0.999929291
12009,3,1.010982965,1.004697729,Gamma,1.000402535,0.999929291
12010,3,1.024318562,1.004697729,Gamma,1.000402535,0.999929291
12011,3,1.002227725,1.004697729,Gamma,1.000402535,0.999929291
12012,3,1.003944507,1.004697729,Gamma,1.000402535,0.999929291
12013,3,0.994501208,1.004697729,Gamma,1.000402535,0.999929291
12014,3,1.00387046,1.004697729,Gamma,1.000402535,0.999929291
12015,3,1.01042884,1.004697729,Gamma,1.000402535,0.999929291
12016,3,1.02035496,1.004697729,Gamma,1.000402535,0.999929291
12017,3,1.010179145,1.004697729,Gamma,1.000402535,0.999929291
12018,3,0.998213319,1.004697729,Gamma,1.000402535,0.999929291
12019,3,1.002933903,1.004697729,Gamma,1.000402535,0.999929291
12020,3,0.998159104,1.004697729,Gamma,1.000402535,0.999929291
12021,3,1.002780326,1.004697729,Gamma,1.000402535,0.999929291
12022,3,1.029785351,1.004697729,Gamma,1.000402535,0.999929291
12023,3,1.013130751,1.004697729,Gamma,1.000402535,0.999929291
12024,3,0.992030393,1.004697729,Gamma,1.000402535,0.999929291
12025,3,1.018375326,1.004697729,Gamma,1.000402535,0.999929291
12026,3,0.99578086,1.004697729,Gamma,1.000402535,0.999929291
12027,3,1.004998015,1.004697729,Gamma,1.000402535,0.999929291
12028,3,1.003614677,1.004697729,Gamma,1.000402535,0.999929291
12029,3,0.999352051,1.004697729,Gamma,1.000402535,0.999929291
12030,3,0.992403181,1.004697729,Gamma,1.000402535,0.999929291
12031,3,0.992860503,1.004697729,Gamma,1.000402535,0.999929291
12032,3,1.002438688,1.004697729,Gamma,1.000402535,0.999929291
12033,3,1.012626329,1.004697729,Gamma,1.000402535,0.999929291
12034,3,1.013501411,1.004697729,Gamma,1.000402535,0.999929291
12035,3,0.989503591,1.004697729,Gamma,1.000402535,0.999929291
12036,3,0.993434251,1.004697729,Gamma,1.000402535,0.999929291
12037,3,1.012176694,1.004697729,Gamma,1.000402535,0.999929291
12038,3,1.001481511,1.004697729,Gamma,1.000402535,0.999929291
12039,3,1.007155166,1.004697729,Gamma,1.000402535,0.999929291
12040,3,1.021451186,1.004697729,Gamma,1.000402535,0.999929291
12041,3,0.997923507,1.004697729,Gamma,1.000402535,0.999929291
12042,3,1.005725217,1.004697729,Gamma,1.000402535,0.999929291
12043,3,1.012284982,1.004697729,Gamma,1.000402535,0.999929291
12044,3,1.009081015,1.004697729,Gamma,1.000402535,0.999929291
12045,3,1.006005347,1.004697729,Gamma,1.000402535,0.999929291
12046,3,0.993693275,1.004697729,Gamma,1.000402535,0.999929291
12047,3,0.999012801,1.004697729,Gamma,1.000402535,0.999929291
12048,3,1.002789207,1.004697729,Gamma,1.000402535,0.999929291
12049,3,0.976373774,1.004697729,Gamma,1.000402535,0.999929291
12050,3,0.999680615,1.004697729,Gamma,1.000402535,0.999929291
12051,3,1.014152387,1.004697729,Gamma,1.000402535,0.999929291
12052,3,0.997970199,1.004697729,Gamma,1.000402535,0.999929291
12053,3,1.006650138,1.004697729,Gamma,1.000402535,0.999929291
12054,3,1.022133065,1.004697729,Gamma,1.000402535,0.999929291
12055,3,1.012659387,1.004697729,Gamma,1.000402535,0.999929291
12056,3,1.001374211,1.004697729,Gamma,1.000402535,0.999929291
12057,3,1.016812522,1.004697729,Gamma,1.000402535,0.999929291
12058,3,0.995749924,1.004697729,Gamma,1.000402535,0.999929291
12059,3,0.996068679,1.004697729,Gamma,1.000402535,0.999929291
12060,3,1.001994383,1.004697729,Gamma,1.000402535,0.999929291
12061,3,1.012043378,1.004697729,Gamma,1.000402535,0.999929291
12062,3,1.011507002,1.004697729,Gamma,1.000402535,0.999929291
12063,3,0.999362073,1.004697729,Gamma,1.000402535,0.999929291
12064,3,0.99532676,1.004697729,Gamma,1.000402535,0.999929291
12065,3,1.003539771,1.004697729,Gamma,1.000402535,0.999929291
12066,3,1.004557932,1.004697729,Gamma,1.000402535,0.999929291
12067,3,1.013918346,1.004697729,Gamma,1.000402535,0.999929291
12068,3,1.018381714,1.004697729,Gamma,1.000402535,0.999929291
12069,3,0.999685703,1.004697729,Gamma,1.000402535,0.999929291
12070,3,1.003107074,1.004697729,Gamma,1.000402535,0.999929291
12071,3,0.993384429,1.004697729,Gamma,1.000402535,0.999929291
12072,3,1.012351924,1.004697729,Gamma,1.000402535,0.999929291
12073,3,0.991102472,1.004697729,Gamma,1.000402535,0.999929291
12074,3,1.000365118,1.004697729,Gamma,1.000402535,0.999929291
12075,3,1.038568624,1.004697729,Gamma,1.000402535,0.999929291
12076,3,1.018626764,1.004697729,Gamma,1.000402535,0.999929291
12077,3,1.003110267,1.004697729,Gamma,1.000402535,0.999929291
12078,3,1.009598861,1.004697729,Gamma,1.000402535,0.999929291
12079,3,1.014856556,1.004697729,Gamma,1.000402535,0.999929291
12080,3,1.001176868,1.004697729,Gamma,1.000402535,0.999929291
12081,3,1.002901916,1.004697729,Gamma,1.000402535,0.999929291
12082,3,1.003681072,1.004697729,Gamma,1.000402535,0.999929291
12083,3,1.023850612,1.004697729,Gamma,1.000402535,0.999929291
12084,3,1.009872473,1.004697729,Gamma,1.000402535,0.999929291
12085,3,1.007200738,1.004697729,Gamma,1.000402535,0.999929291
12086,3,0.99032459,1.004697729,Gamma,1.000402535,0.999929291
12087,3,1.007723094,1.004697729,Gamma,1.000402535,0.999929291
12088,3,1.002049299,1.004697729,Gamma,1.000402535,0.999929291
12089,3,1.002836768,1.004697729,Gamma,1.000402535,0.999929291
12090,3,0.983305685,1.004697729,Gamma,1.000402535,0.999929291
12091,3,0.999592999,1.004697729,Gamma,1.000402535,0.999929291
12092,3,1.019422567,1.004697729,Gamma,1.000402535,0.999929291
12093,3,1.013873604,1.004697729,Gamma,1.000402535,0.999929291
